review_id,votes.funny,user_id,stars,type,business_id,votes.cool,date,votes.useful,compliments.cool,compliments.plain,compliments.note,votes.funny,yelping_since,friends,votes.useful,compliments.cute,type,compliments.photos,review_count,fans,votes.cool,compliments.hot,elite,compliments.profile,average_stars,compliments.writer,compliments.funny,name,compliments.list,compliments.more,business_id, hour_0, hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,day_0,day_1,day_2,day_3,day_4,day_5,day_6,date,type,user_id,likes,review_count,hours.Friday.close,full_address,hours.Friday.open,city,open,latitude,longitude,state,name,neighborhoods,stars,Category
FsOoLSsYAH85r5LNNVhuDg,0,Jfs13m8I1cGIMbVdY7wHeQ,4,review,Pb9cj71KFAFpffzgzIUPCQ,1,1/6/16,1,,1,1,10,2014-05,"aUv23ZEyaNbqR4_hyKUDwQ, mdXBDTXEnwf829-EHKGOQA, YSP2J8nWeJ8X0U77zBk8vA, djdC6dfL_pO6DgwdGAHf7w",69,,user,2,96,2,23,1,,2,4.51,,,Ally,,,Pb9cj71KFAFpffzgzIUPCQ,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,1,1,0,1,0,1,0,0,0,0,0,1,2,4,2,1,2/12/15,tip,WMelGD7uD_ajakRR9s3N4Q,0,7,14:00,"803 State StCapitolMadison, WI 53703",7:30,Madison,TRUE,43.07469895,-89.39922684,WI,The University Clu,Capitol,3.5,Food
ww5oIv9PbR_0XJC4TAAqBA,0,7QXqRA9jkpPkuC1zclGwUw,1,review,XRSKxJ_qmo_fmbnTrjOKAg,0,3/25/16,0,,,,1,2015-04,,1,,user,,4,0,1,,,,2.25,,,Dean,,,XRSKxJ_qmo_fmbnTrjOKAg,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4/26/12,tip,UpuXjEDXDviqNrVJyKFRWA,0,7,20:00,"2133 E Springs DrMadison, WI 53704",10:00,Madison,TRUE,43.1280222,-89.2925795,WI,La-Z-Boy Furniture Galleries, ,3,Shopping
P9CVcmlRy4HWYhpeDZev2g,0,hkQ42tPl3mEUzcUECzaSpg,5,review,3SnqTPne49E5XSYv7BvYUw,0,7/1/16,0,,,,0,2011-09,,0,,user,,9,0,0,,,,4.33,,,Sam,,,3SnqTPne49E5XSYv7BvYUw,0,0,0,0,1,7,36,61,62,57,40,38,7,3,1,1,0,0,1,0,1,0,0,0,30,25,31,23,34,85,88,7/10/10,tip,2NeQxp5BzTC7mi_KxyYDXA,0,206,15:00,"1358 Williamson StWilliamson - MarquetteMadison, WI 53703",7:00,Madison,TRUE,43.0853653,-89.3617096,WI,Lazy Janes,Williamson - Marquette,4,Food
PKzhKvpw-RqJy7EKexjusg,0,7WyFCtb4PG9wZPJnI0Pgug,4,review,RgBq9TFI8q6-vCvF6wOMVg,0,7/8/16,0,,,,0,2014-05,,0,,user,,11,1,1,,,,4.55,,,Todd,,,RgBq9TFI8q6-vCvF6wOMVg,3,0,0,0,0,1,0,1,4,3,6,2,5,6,18,24,22,35,31,39,38,33,29,10,20,24,26,44,91,95,10,7/8/10,tip,6LPYTnmsmBRXA03w4kP9QQ,0,117,2:30,"105 W Main StCapitolMadison, WI 53703",14:00,Madison,TRUE,43.0727149,-89.3844293,WI,Gennas Lounge,Capitol,4,Bars
rA0m2OijfDyEJ2xJDV6YWQ,0,Ajyf0n4aRb-9epYjscRRWg,1,review,y5DEWK5MJoZav-V5BQ8jEA,0,3/11/11,3,,5,1,22,2010-12,"kklqRGOnB50CvEEvu48i8w, WhNctRN4QCUYtb26aCxEGw, S6zhXdY_Q1PZlIi_K3V2tg, Ue0BWcifzrlTIZPg8I-Spw, GHUs7-kd6Bndxqi4XyZRkw, aUQBP7ywblAXN0sKcZNqjg, P1TQMg0HhjB59Q2K6NPCJQ, B47RsPEFiiT-tql-K7EN3A, Azs2WnrEAVqTikVB2D3WmA, tZ239Rpww8J3RQxSYNPHsA, N0hvES9BSlc02ky92qS6JA, wD_2FTZUAUS2abQE3ChdrQ, P_f5A-_z8Yv2BV3XMgyBFw, nj1tFNgTVcJDiZ3xM81NuA, VrGlyTdQxANkGm9Hq38cAA",99,,user,,59,1,15,,,,3.11,,,Emily,,,y5DEWK5MJoZav-V5BQ8jEA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,2,0,1,3,0,8/9/12,tip,2OquMv5WPNNrRX3hTGJhYg,0,12,,"102 King StCapitolMadison, WI 53703",,Madison,FALSE,43.0747301,-89.3815378,WI,King and Mane,Capitol,2.5,Food
7OVhA-Lfr7XDcrUloHJW4w,0,hD01ttWnBq9gpig9qRAb2A,1,review,Hh5lyZtOrS5LKk4YCgj8Kw,0,7/18/16,0,,,,0,2015-07,,0,,user,,2,0,0,,,,3,,,Joseph,,,Hh5lyZtOrS5LKk4YCgj8Kw,1,1,2,3,9,3,6,4,3,5,2,5,5,2,10,5,4,11,7,8,6,9,5,0,20,10,12,15,22,22,15,5/12/10,tip,kUWTvTOrc1r2RmeMAD8lTg,0,46,17:00,"4402 East Washington AvenueNorman AcresMadison, WI 53704",9:00,Madison,TRUE,43.127772,-89.309915,WI,Crowne Plaza Madison,Norman Acres,2.5,Hotels & Travel
h0k-BvHx6NIlHaMvnWtRfw,0,fBg38qMgSpQRGLktWrpwFA,5,review,dsRxq0fFtSS9RzG5VOCvag,1,1/13/16,1,,,,5,2010-06,"7RPQOurtiDWjKNILE9bu1g, lZq-CaPk58whjRxjnLIPQg, TAesF2R8R2X3RTR8D_XBqg, yJm-r9XFET3o8utPvjjDfQ, yAB_73xsreGgOT4oc2RUyA",52,,user,,67,0,18,1,2016,,4.3,,,Allie,,,dsRxq0fFtSS9RzG5VOCvag,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,28,28,6,4,1,1,0,0,0,0,73,1,0,1,0,7/16/14,tip,em6GWyKHpHBjRZg5G9o8dQ,0,14,,"2 E Main StCapitolMadison, WI 53702",,Madison,TRUE,43.07523,-89.3804,WI,Concerts on the Square,Capitol,5,Entertainment
qyar4r94oNbhw_WwiK2dEA,0,Zgh5rBRRu4GosESrovZhzA,2,review,JoqEMWBfPFS6pLhBxPyENQ,0,6/6/16,0,8,3,5,58,2011-11,"DLmoYnzCUz1Z0EnJT1NPqQ, RvweNJFVkR3ttkWsIBy7nQ, _ohPF8fo5ifWiMOrEPrC8Q, R04P35fYVS4HASyBuMcElg, R4CadutvXS31EkRr46TpDQ, p4ySEi8PEli0auZGBsy6gA, LkmcnJNBfnvaZk6MoE_k5w, k3itmpGK28_JGNXnAo8W6Q, oSA746-4MCJpWorJkzxqpQ, lC0KGXmIhyjzghBUlVnkhQ, 6MYEMoBDkhNj76KA_hzEyw, xBFspiZeOn9D0-d16jCo_A, QBKzfolWUTa0Ka9ujSm4gw, mUNMXyz5b0CBBrDvXnkoRg, 30jAE1Xz2bN1mu-1Q46ejg, 6s16jAF-b9OrPiQWPZaa5A, FeCYuTnggowzaiI0h0qQvg, Q-dOxBJ7Bui_ytR4uE1baQ, m0QgshhQmopzVQx5fyhXKw, _ZdNUzBUCN5xYo5CMLh2nQ, Yhlx0ob3UDz2PcJRat2QgQ, 03vp3tenQ0aQOr0AE5j8Uw, g2CJxUH3TInl0A-jVI0aDA, IIT-SHOdeQ-yZu0kqILGIg, 91DjgCw4Zxzk84QYr8gxOw",269,,user,,113,3,56,10,"2012, 2015, 2016",,3.6,5,1,Lauren,,,JoqEMWBfPFS6pLhBxPyENQ,0,0,0,0,0,0,0,0,2,9,11,11,10,6,3,8,17,8,7,2,0,0,0,0,15,16,11,9,15,13,15,2/28/11,tip,0yFuOMV8hmmlqQFtYRYqGQ,0,28,22:00,"7050 Mineral Point Rd and Gammon RdMadison, WI 53717",10:30,Madison,TRUE,43.06143239,-89.504794,WI,Noodles & Company, ,2.5,Food
nSiiQkJBkhW7OuDMA664cw,0,TLeb5oNUSV80VadTY4ewuw,3,review,m79L5WLftprDSKdXEtdrIg,1,7/19/16,0,,1,1,9,2013-05,LkmcnJNBfnvaZk6MoE_k5w,80,,user,,45,0,18,4,2016,,3.8,,,Ted,,,m79L5WLftprDSKdXEtdrIg,0,0,0,0,0,0,2,7,6,20,39,40,30,16,28,28,28,24,17,31,22,18,17,8,39,35,27,43,70,122,45,8/8/10,tip,_Z2vJauUB6eEJdS--8AOMQ,0,154,2:30,"603 State StCapitolMadison, WI 53703",11:00,Madison,TRUE,43.074776,-89.395948,WI,State Street Brats,Capitol,3,Entertainment
Xv6vM0YnK7jJM5fAWnYzBA,0,Y7NcmACOwlHUFbDx02pnvg,4,review,GD_5bbOLC1EZCuTu_UK6Kw,0,7/17/16,1,,,,0,2012-05,bE3EacCIxxRq7DhwSLxhQg,5,,user,,7,0,0,,,,3.57,,,April,,,GD_5bbOLC1EZCuTu_UK6Kw,0,0,0,0,0,0,0,0,0,5,5,1,4,3,2,3,8,6,3,4,0,1,0,0,3,3,4,12,6,7,10,1/12/15,tip,s4OrbceWiEnJIWJerNoEgQ,0,32,,"449 State StCapitolMadison, WI 53703",,Madison,TRUE,43.074475,-89.393396,WI,Mirch Masala,Capitol,4,Food
9NVMUvTkedm0hd8IJMZSoA,0,sFvDHhQRqOyKg3h5p9sSaQ,5,review,WuFqL5uURZwfootmgAMCyA,0,6/19/16,0,,,,5,2015-07,"e9ALO47DWQYlG4bICLy_yQ, UK5TjQAKOmee7zSV7KVfRg, 4OsnJIHMznuPqY1c68FXZQ, ImlnaCZ9XlM5z4Mb86-gOA",14,,user,,23,0,4,,,,3.38,,,Michael,,,WuFqL5uURZwfootmgAMCyA,0,0,0,1,7,16,36,61,66,57,56,32,10,2,2,1,1,0,0,0,0,0,0,0,1,25,28,40,60,88,106,7/6/16,tip,HpUbRd5Qim6y18BdJd88HA,0,232,14:30,"1511 Monroe StVilasMadison, WI 53711",6:00,Madison,TRUE,43.067439,-89.4129202,WI,Mickies Dairy Bar,Vilas,4,Food
hLVFnNz1dKogk51FVZCo8w,0,3naW6mwBHQVe9iBZeK1GWQ,5,review,MV4jSFS2tOiUn_k7TYH_8Q,0,12/22/14,0,,,,1,2013-12,,3,,user,,4,0,0,,,,4.67,,,Kristen,,,MV4jSFS2tOiUn_k7TYH_8Q,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,8/16/15,tip,#NAME?,0,8,,"341 Junction RdJunction RidgeMadison, WI 53717",,Madison,TRUE,43.0675921,-89.523813,WI,Kesslers Diamonds On the Beltline,Junction Ridge,4.5,Shopping
yqUW2F2lM3ZbtWQljtvmXw,0,1i4Dx_83rJEP8OTriIynkA,4,review,k6WR9uJmwYyMdLgRZXYSGg,0,7/16/14,0,1,4,5,55,2012-10,"TAOoRCZFOyySXWfOSaLQiQ, 4o9WPIHKZigkAD9r0BzNQg, LkmcnJNBfnvaZk6MoE_k5w, H7Oqx7unyozYf72d8MXHBQ, nJCV0Onfrzqa7Py_a5bdmw, O2y5bJUvuCgAQVGyewbF0A, TouNReYiKGwYssFL-0OkaQ, VPj-bNNHVNDCdXlc3zGEgw",175,,user,1,188,1,59,6,2016,,3.52,2,1,Pauline,,,k6WR9uJmwYyMdLgRZXYSGg,0,0,0,0,0,1,1,1,6,8,4,3,5,1,2,6,10,9,2,1,2,0,1,0,1,2,4,6,17,31,2,1/29/11,tip,k_YxzDgyxxLoEzvFfQawXQ,0,5,,"1919 Alliant Energy Center WayMadison, WI 53713",,Madison,TRUE,43.05584434,-89.37309265,WI,Coliseum At Alliant Energy Center, ,3.5,Music
kP2rwYn4tTSE_Ns39lRleA,0,RTWzcnv1apYhuhwh6C68Kw,1,review,HcYgayvViHr6GneVeeM0kg,0,6/28/16,0,,,,0,2014-10,,0,,user,,1,0,0,,,,1,,,Anji,,,HcYgayvViHr6GneVeeM0kg,1,0,0,0,0,0,1,0,0,3,12,15,8,5,5,5,22,18,19,8,1,0,1,0,22,14,15,13,22,24,14,1/22/11,tip,7la3qalCjgbpxCEBYJOV4w,0,93,23:00,"1054 Williamson StWilliamson - MarquetteMadison, WI 53703",11:00,Madison,TRUE,43.082053,-89.3664299,WI,Roman Candle Pizzeria,Williamson - Marquette,3.5,Food
LcvDVFT7QY56BhHAfQgn3Q,0,XkyPy-ceJhNGvYvMkSV6RQ,2,review,ivTX3Aeo7KH2KTZpNompkA,0,5/6/15,0,2,1,1,21,2007-12,,108,,user,,104,2,22,,,,3.27,1,1,SF Native,,1,ivTX3Aeo7KH2KTZpNompkA,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,2,1,0,1,3,0,8/9/14,tip,ADFgRm0oEtgT1zLMumIMOw,0,5,21:00,"676 S Whitney WaySte DMadison, WI 53711",8:00,Madison,TRUE,43.051185,-89.4758203,WI,Office Depot, ,3,Miscellaneous
9vXtdWz3WIibII7eh38VxA,0,#NAME?,4,review,XgNy4vCHn-1NVzu6xgZIxg,0,7/11/16,0,,,,1,2013-03,"LkmcnJNBfnvaZk6MoE_k5w, mhVl6vUpF2zQxk26a2835A",14,,user,1,21,0,12,,,,4.33,,,Ali,,,XgNy4vCHn-1NVzu6xgZIxg,0,1,0,0,4,23,24,42,47,32,50,42,44,51,45,38,33,36,29,5,1,3,2,3,75,93,50,77,99,92,69,11/30/10,tip,7la3qalCjgbpxCEBYJOV4w,0,51,22:00,"1825 Monroe StVilasMadison, WI 53711",6:30,Madison,TRUE,43.0649299,-89.4165809,WI,Barriques,Vilas,4,Food
HesWX7XYET1yy3nf8Xxz9g,0,zcsMQTEFTu4H60JmRdiO0A,2,review,2embtrUbM9r2i81kQGk_xw,0,8/27/14,1,,,,1,2014-04,,2,,user,,2,0,0,,,,2.5,,,Lauren,,,2embtrUbM9r2i81kQGk_xw,0,0,0,0,0,1,0,0,0,0,1,0,1,3,2,2,2,2,5,4,3,1,0,0,3,4,4,6,3,4,3,10/13/12,tip,9P3g9ow2mIMX6hj1be_22Q,0,11,23:00,"7062 Mineral Point RdMadison, WI 53717",11:00,Madison,FALSE,43.0607742,-89.5043982,WI,CherryBerry, ,3.5,Food
vSQVHv2_uSLcBoX_GKuVEg,0,LuB3gVxHshh7rsu9_dJWnw,5,review,m_Y4sR9kH5B8uyStCpSKTA,1,6/10/16,0,,,,1,2010-03,,11,,user,,22,1,4,,,,4.38,,,Stacey,,,m_Y4sR9kH5B8uyStCpSKTA,0,0,0,0,2,3,4,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,5,3,6,1,0,1,7/29/14,tip,ioXKyCf3iJBbYqpPlLbj4w,0,11,17:00,"10 N Livingston StSte 301Tenney - LaphamMadison, WI 53703",8:00,Madison,TRUE,43.0814889,-89.3758712,WI,"Artisan Dental, LLC",Tenney - Lapham,5,Personal Care
p5NKWrnZLo-Q-LbnF2foDw,0,_tUQDOHWCZK8BhKZi9FDMw,5,review,h9RXqN5BjFOiSaxH1IzQRA,1,11/25/15,1,,,,0,2015-03,,8,,user,,4,0,1,,,,4,,,Kathy,,,h9RXqN5BjFOiSaxH1IzQRA,0,0,1,1,0,1,5,3,1,2,2,3,2,3,2,5,2,1,3,2,4,2,3,0,9,6,2,5,6,11,9,4/18/13,tip,5bpt8Z4hxZQS5ZIxymxywg,0,10,0:00,"2702 Crossroads DrHigh CrossingMadison, WI 53718",0:00,Madison,TRUE,43.1338908,-89.2907105,WI,Fairfield Inn & Suites Madison East,High Crossing,4,Hotels & Travel
c2dzFzorfrO96gFjFuWChw,0,nk1f7n7mjzC9H_szurkRkg,1,review,0UL_ZuWauXthShF2mb9iKw,0,4/23/16,2,,,,0,2011-06,,5,,user,,2,0,0,,,,1.5,,,Libby,,,0UL_ZuWauXthShF2mb9iKw,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,6,6,3,2,1,1,3,1,0,4,5,3,6,3,6,1,6/30/16,tip,uZRcU8IFTujU7RK2XACIGg,0,15,2:30,"323 W Beltline HwyMadison, WI 53713",10:00,Madison,TRUE,43.0365968,-89.388805,WI,Pitchers Pu, ,3.5,Entertainment
