review_id,votes.funny,user_id,stars,type,business_id,votes.cool,date,votes.useful,compliments.cool,compliments.plain,compliments.note,votes.funny,yelping_since,friends,votes.useful,compliments.cute,type,compliments.photos,review_count,fans,votes.cool,compliments.hot,elite,compliments.profile,average_stars,compliments.writer,compliments.funny,name,compliments.list,compliments.more,business_id, hour_0, hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,day_0,day_1,day_2,day_3,day_4,day_5,day_6,date,type,user_id,likes,review_count,hours.Friday.close,full_address,hours.Friday.open,city,open,latitude,longitude,state,name,neighborhoods,stars,Category
yweh2dT-avT1aY2GpfKurQ,0,wI3MfV4hIJ0P6UtDIlEGlQ,5,review,VteJV4oHLRs62koqxLxd6g,0,6/24/16,2,,,,1,2011-11,,8,,user,,14,0,2,,,,3.8,,,Brenda,,,VteJV4oHLRs62koqxLxd6g,0,0,0,0,0,0,0,1,1,3,1,2,1,3,5,1,0,0,1,1,0,0,2,1,3,1,4,4,2,5,4,10/23/13,tip,vVE8WrFwFAd96F2fba-mdQ,0,32,18:00,"Las Vegas, NV",8:30,Las Vegas,TRUE,36.175,-115.136389,NV,The Pooch Mobile USA, ,4.5,Pets
OAIwoxGJ3B0LYDKfZ7aEBQ,0,ZWhyLK9MpAUVqazL5BP-sQ,5,review,J5933HyJSsVJzCtPLv3OiQ,1,4/23/15,2,,,,3,2013-08,,8,,user,,3,0,6,,,,3.67,,,Jennifer,,,J5933HyJSsVJzCtPLv3OiQ,0,0,0,0,0,0,0,0,1,5,4,4,3,10,12,11,1,0,0,0,0,0,0,0,12,4,6,9,10,7,3,9/18/10,tip,44SRDSSlxepU3TtnwmkqVQ,0,9,17:00,"7848 East Redfield RdSte 7Scottsdale, AZ 85260",9:00,Scottsdale,TRUE,33.6146038,-111.9107856,AZ,Tranquility Trail Animal Sanctuary, ,4,Pets
88zS9P345Of96RRu1uHSbg,0,CU62Z8MJABN5oR2j5Ae_aQ,5,review,UF-EWRufxN0e_U66I6f9Ew,1,3/31/16,0,1,,1,0,2013-06,,6,,user,,11,0,3,,,,4.2,,,Teresa,,,UF-EWRufxN0e_U66I6f9Ew,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0,2,1,0,9/1/11,tip,M5MZ7ztrJ2Gwl2PcTRUABA,0,21,18:00,"2101 N Dunlap AveSavoy, IL 61874",7:30,Savoy,TRUE,40.082012,-88.247657,IL,VCA Heritage Animal Hospital, ,5,Pets
G6OrlRDUu2ocmcyVgfItDw,0,bBnySiqL2QvVLcLzGYi8yw,5,review,3GEmtsOuFEKf1B-ZDoVdXQ,0,11/6/15,0,,,,0,2015-10,,0,,user,,2,0,0,,,,4.5,,,Amber,,,3GEmtsOuFEKf1B-ZDoVdXQ,0,0,0,0,1,0,0,4,5,11,8,4,8,8,1,0,0,1,0,0,0,0,0,0,7,5,3,3,8,16,9,1/7/12,tip,IpvkTq5Ny3zoo3xrAiP4aQ,0,21,17:00,"2700 Toomey AveCharlotte, NC 28203",11:00,Charlotte,TRUE,35.207734,-80.875759,NC,Humane Society of Charlotte, ,4,Pets
WBFZm7BJibHimODf75taKw,0,aCfWHhqtfAueU8adf_t9ZQ,5,review,ET5YG2lVJJqmZYB1d2UfrQ,0,6/17/16,0,,,,1,2015-08,,14,,user,,7,0,2,,,,2.57,,,Scort,,,ET5YG2lVJJqmZYB1d2UfrQ,0,0,0,0,0,0,1,1,4,5,3,0,3,6,4,6,6,7,0,0,1,1,0,1,8,11,4,9,7,8,2,1/7/12,tip,4XlZZew6V2pynXO-xXxHtg,0,55,18:00,"1025 E Ray RdSte 5Chandler, AZ 85225",8:00,Chandler,TRUE,33.32033212,-111.8225977,AZ,Oasis Animal Hospital, ,4.5,Pets
4eXjO6x_Slgk_nRGMu4s7Q,1,ub3isdCXVdLR3-0N6n9Asw,1,review,Rosgs9ZSJIUpSFh7-yhQNQ,0,4/14/16,1,,,,3,2015-09,,3,,user,,1,0,0,,,,1,,,Mark,,,Rosgs9ZSJIUpSFh7-yhQNQ,0,0,0,0,0,0,1,3,6,8,14,18,10,11,11,13,10,1,0,1,1,0,0,2,12,11,7,14,20,32,14,1/18/15,tip,vS-RwZirUDQy5MDh7H_oZg,0,77,,"4800 W Dewey DrLas Vegas, NV 89118",,Las Vegas,TRUE,36.0890116,-115.2063949,NV,Nevada S.P.C.A, ,3.5,Pets
WB_WnyTfO2QiRajCCG3pAA,0,CViLangsEzCs63DovbNbCg,1,review,AV4-FHHiSzXdh-N9HuwX-w,0,6/10/16,0,,,,0,2015-10,,2,,user,,7,0,0,,,,3.6,,,C,,,AV4-FHHiSzXdh-N9HuwX-w,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,1,1,1,0,0,1,0,1,0,0,2,1,5,1,3/1/12,tip,M54RVVoZx-E2aBmqad2pUQ,0,29,19:00,"13843 N Tatum Blvd# 35Phoenix, AZ 85032",7:00,Phoenix,TRUE,33.6130741,-111.9770808,AZ,Shampooch and Kitty Too, ,4,Pets
duFf9U3ZLd8PuWI4RcOjBA,0,gn2YRG0z3FgKUdajUl_LlA,1,review,SPpPsC47xZqsHIlKYQYBGA,0,6/14/16,0,,,,1,2013-11,,1,,user,,13,0,1,,,,3.14,,,Alan,,,SPpPsC47xZqsHIlKYQYBGA,0,0,0,0,0,0,0,1,1,1,3,2,1,2,2,2,1,0,0,0,0,0,0,0,1,2,4,0,2,4,3,5/20/11,tip,XK3jzcg2pibsHm6nlCn08w,0,27,19:00,"2611 W Northern AvePhoenix, AZ 85051",8:00,Phoenix,TRUE,33.5527709,-112.1153672,AZ,VCA Northern Animal Hospital, ,3.5,Pets
yHZ8tmISLOBbKwfWrtIkDw,0,660ift19VVhF9NvD20Rgqw,5,review,zahJBflrN8cccbdyInGT1Q,0,2/11/16,0,,,1,1,2013-02,vojmobnlpKrSHYK076ZnSw,1,,user,,2,0,0,,,,5,,,Cathy,,,zahJBflrN8cccbdyInGT1Q,0,0,0,0,0,0,0,1,0,1,2,5,5,5,5,1,5,4,7,5,4,0,0,0,13,4,5,5,7,11,5,5/31/14,tip,7gVPAo9ZofWDWFEXpxTAsQ,0,9,21:00,"6932 E Hampton AvenueMesa, AZ 85209",9:00,Mesa,TRUE,33.3922313,-111.6818298,AZ,PetSmart, ,4,Pets
RY9UJ1l3ENBtdSeEwSy0qQ,0,0obYN--CF5i-73VPzkFmnw,5,review,_ZUjcIbbKAhRiPDbtKzOBg,0,6/25/16,0,,,,9,2012-07,"H388vSXcY34HtGnvNfQ9SQ, jRtdO03kWbReasB_vBlTsQ, 9Pi71VDuRQ0ZoIX0xvJdZw, e2mJAZ09fXqZMgQ-OiRIHg, fHv7k5vWd6ryt8jH4J3teg, WfoGhpuVWibuF5Zsoti_ag, Lm6TIy3hwFq7ovGi2u22Nw, xy1VK-WsmiK29XZUv1GNZg",54,,user,,28,0,6,,,,3.83,,,Tonjah,,,_ZUjcIbbKAhRiPDbtKzOBg,0,0,0,0,0,0,0,1,0,2,5,5,9,7,12,4,10,13,12,9,4,0,1,0,11,12,10,8,10,26,17,7/16/10,tip,0o0VMEJeQY0pAAZ9nxErBA,0,16,21:00,"2501 W Happy Valley RdSte 6Phoenix, AZ 85085",9:00,Phoenix,TRUE,33.7101008,-112.1124809,AZ,Petco, ,2.5,Pets
Op0QkGPKPCdvc9LV8XrO6A,0,QxHdRdmFKBIZ-n_i6yhv1A,5,review,5H4TZACEL366Weuc5YUPPA,0,6/30/16,0,,,,0,2016-06,,1,,user,,5,0,0,,,,4.5,,,JenaLee,,,5H4TZACEL366Weuc5YUPPA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,1,0,4/7/15,tip,NT1K1k5wsyzSqUdXSXIMfQ,2,12,,"430 S Gilbert RoadMesa, AZ 85204",,Mesa,TRUE,33.4071123,-111.7888528,AZ,East Mesa Animal Hospital & Kennel, ,4,Pets
-53MfdUVty483rydmVKGtQ,0,oRl2CvjEiKs1TKq7_ZxD1A,1,review,7o1swYuci1PGk7QCwHeMfQ,0,5/28/16,0,,,,0,2015-12,,0,,user,,14,0,0,,,,2.77,,,Tracey,,,7o1swYuci1PGk7QCwHeMfQ,0,0,0,0,0,0,0,0,0,1,1,3,1,4,7,7,2,5,5,2,0,0,0,0,8,6,4,2,3,14,1,6/13/16,tip,oRl2CvjEiKs1TKq7_ZxD1A,0,32,19:30,"1810 W Baseline RdMesa, AZ 85202",11:00,Mesa,TRUE,33.3790797,-111.8737277,AZ,Aquarium Arts, ,4,Pets
hUX1gweD0CfG7Zj0HT2gpQ,0,M1dMDnC1xYrgW1ngW-JG2w,5,review,tnqT1SOWu3U8SnAXNpsmWQ,0,11/11/15,0,,,1,10,2013-10,"Z24kr7bMK7uvOhoOgDvzOA, oMDSmhe72hjxoR3EAj6sXQ, vhxFLqRok6r-D_aQz0s-JQ, 1KA57FObl0IkOcePIURCPw",37,,user,,40,0,16,,,,3.9,1,,Erin,,,tnqT1SOWu3U8SnAXNpsmWQ,0,0,0,0,0,0,0,0,1,0,2,2,4,2,4,2,1,1,0,0,0,0,0,0,2,4,3,5,4,1,0,8/15/11,tip,0DT6uIuDUM30L2frlnZHtA,0,10,18:00,"6058 N 16th StPhoenix, AZ 85016",10:00,Phoenix,TRUE,33.525414,-112.047768,AZ,Kodis Natural Pet Foods, ,4.5,Pets
1YIxVgAZKXJA05AHePIzvA,0,Cu5AN41B8hQQhbB4YAsdmw,5,review,1vFZmdUrQKb4Q3OVJoxdVQ,0,6/16/16,0,,1,,5,2013-09,#NAME?,15,,user,,64,0,6,,,,4.28,,,Jennifer,,,1vFZmdUrQKb4Q3OVJoxdVQ,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,7/13/13,tip,Vd8NRGGuGihAjBS6rxhQQA,0,8,16:00,"7101 E Thunderbird RdSte 104Scottsdale, AZ 85254",7:30,Scottsdale,TRUE,33.610963,-111.927561,AZ,The Paw Wash Grooming, ,5,Pets
EVgyN38rAo0hodcN0TX0jg,0,u5wXqephxQDXkIHcm8Ot6g,1,review,ou5bnv1BPjJqYon6E1dilQ,0,9/30/15,0,,,,0,2015-06,"KFLg5vUZm8TV4deHGzUoMQ, 4RttlKXIjpiex-SLRZTYuQ, J2FUF9iDRcsTtlcpWnrnzA, gQYGdBdBwNoHi2UFretXNw, SdgZbAxflA7KW55xDYdmTw",1,,user,,9,0,0,,,,3.11,,,Liz,,,ou5bnv1BPjJqYon6E1dilQ,0,0,0,0,0,0,1,2,2,2,0,1,0,3,1,3,5,2,0,0,0,0,0,0,2,4,1,5,4,3,3,8/23/13,tip,JaQ8_XXQLr6Spi3GRfFtuA,0,12,19:00,"10825  N Tatum BlvdPhoenix, AZ 85028",8:00,Phoenix,TRUE,33.584879,-111.97535,AZ,Banfield Pet Hospital, ,2,Pets
8twyC8VnNVrFX5aBAY9URw,0,sVxQr12CKgbdwhKkqL-wcw,2,review,lWY5w3kiA2fO3RSkTHTUjg,0,6/26/16,0,,,,0,2015-06,,0,,user,,1,0,0,,,,2,,,Bella,,,lWY5w3kiA2fO3RSkTHTUjg,0,0,0,0,0,0,1,2,5,3,5,4,2,5,2,4,6,0,2,1,0,0,0,1,7,7,5,4,6,12,2,1/20/13,tip,ieedJDaFFhzEKjDhtyl-6g,0,40,19:00,"6688 W Cheyenne AveNorthwestLas Vegas, NV 89108",7:00,Las Vegas,TRUE,36.2185268,-115.2418222,NV,Lone Mountain Animal Hospital,Northwest,4,Pets
#NAME?,0,EaDUY2ccdNQFMVuTw19Tmw,5,review,Bb5qTcwOdMqOvkbMn-Q-OA,0,7/5/16,0,,,,0,2016-07,,0,,user,,2,0,0,,,,3,,,Debra,,,Bb5qTcwOdMqOvkbMn-Q-OA,0,0,0,0,0,0,4,4,4,0,1,2,4,2,0,0,1,3,0,0,0,0,0,0,3,3,2,8,4,4,1,1/18/16,tip,YImjaFTg26fuEi-B0j9G8g,0,18,19:00,"8330 N Pima Center PkwyScottsdale, AZ 85258",6:00,Scottsdale,TRUE,33.55577749,-111.8831436,AZ,The Barking Dog, ,4.5,Pets
SeQddYO83PMS-PJKX8fJvQ,0,aKaS9l77hmZvuxcxPCOiGA,1,review,TEfia90ge6GDdxeFIzGHxA,0,7/18/16,0,,,,0,2011-11,,0,,user,,3,0,0,,,,2,,,Faye,,,TEfia90ge6GDdxeFIzGHxA,0,0,0,1,0,0,0,6,11,7,13,5,10,17,13,9,4,6,4,3,0,0,0,0,20,18,13,9,21,15,13,5/7/11,tip,luKRkvVOgDiPdiFxcajImA,0,64,20:00,"6325 Grand Montecito PkwyCentennialLas Vegas, NV 89149",6:00,Las Vegas,TRUE,36.275777,-115.2791933,NV,Grand Montecito Animal Hospital,Centennial,3.5,Pets
9rlu-SlEPXSMZz3PU0nO3Q,0,ftIPzwWkpr6-WHKso9c56Q,5,review,r4hwh9ZqHNB0L0LBsPGcWw,0,7/14/16,0,,,,0,2014-06,"MXTZbUMyqijXxHyAijArww, ctaVb20HccSMO4TzWl41xw, _cOm6ueG1hFKWOnsWKlJ0g, sxdABOxqZ2Q3VUVtRV1ncw, 23kkvZDxdGVEaIT8PCKq9g, ACay8tEvkTa9NK1d9Ab7Qg, nosWyAOVzM9Ed68E2iutlw, JjW-V7awAJqWSMubFhtKvA, 6BXcNWucgTS7VbWYNDw7Sw, HgfShDqau5-YJ-WgKIRz0g, cueP4oF3r7jxhTsvGIq0zg",0,,user,,3,0,0,,,,5,,,Lindsay,,,r4hwh9ZqHNB0L0LBsPGcWw,0,0,0,0,0,0,1,7,5,7,9,0,5,1,3,2,1,0,0,0,0,0,0,0,5,5,10,3,9,9,0,1/10/11,tip,3MSa_fdxgsaY9yF9vqmeUg,0,28,,"3131 E Thunderbird RoadSuite 59Phoenix, AZ 85032",,Phoenix,TRUE,33.6102008,-112.0149317,AZ,Four-Legged Friends Animal Hospital, ,4.5,Pets
Gf-3UDrB2_jG_O--mOGyTg,0,pgWFqsnLh4-yKc0-aVzzlg,1,review,EnkswmO4S6U1SXm1l03KXQ,0,9/16/15,0,19,1,1,97,2011-12,"85x6zhqbfUHItczVvn7SAw, IGkoathSlJmIOBDGo9vUZg, pIm17SVRo8IdhGoBD4qbnA, q9XgOylNsSbqZqF_SO3-OQ, uqK3yvpg5Evk_XgzMW-lAw, C6IOtaaYdLIT5fWd7ZYIuA, rjlb-7-JcmM6fR64ZpyTug, ru8p3RTlk8f9LB_3zLXURQ, uBp2Jmip2qXQ0iWHUDY9sQ, uy2FXZR_tVBa143_h-_uHQ, 7oaogEbu1xBlGZaDeMl6Gw, t-27_YZKsk9tMbAiwQKCwQ, g2mozOU_F1nzpjLDY4CfzQ, 8p4at4zdzCpueAmSBaorZA, ODhV53XhesCBLJVfGsJGNA, 731tc9AbEVmGTuHtbBCNAg, PKuaSU63uQHAmZeQRS_gWg, Sve2h1r-jOyaoGY2GYL0WA, 4ozupHULqGyO42s3zNUzOQ, 8dbRf1UsWp2ktXHZ6Zv06w, XJ6CPpeTLPQxyOHcA5jbSw, U_dt_Sgez3rm1Rss1RGHpw, wttePGxhTumTTUinL5tlTg, vVhHSRQMBD3I08cpqBDCWA, ewnwxqKtpDv8erOIZkCpjA, XqMkm-DD9VsdcKx2YVGhSA, mqELWLgzXtcQDCxY60Xkyg, 2kceAwjbj3I9XOeQPF3lMw, NAohdbmsThewbeUkMMBohg, wuCszpVPMIMyOCualnZtaw, _11DN-KgllMPwXgu4DiNCg, ocLR3d_csVsCzdTX5ZXBPw, ajYMtA6UN8nn9Dz7nFbLdg, UQ63H_Mdwyx-sSr-xoLmBQ, 4G_Khg9ZEvn_H3PHGXjG7A, YLE6GoJ61fb0QBF7JTkaJg, ZGfbxU-9wtRDTrfLRzfiMQ, gEYTqxD8HKC9FigbF8uhmQ, nuXD7-W7MtDJalEbMIXfFA, jCxL6-WI1a1s-3IvGg95Kg, uoJQyY9RHhoAp8TzCvsTCA, cRyNICH0mhjxagvSyVr60Q, zhl9ySVTmijRN4j4WYIzXg, HR_Lxh2ycv0t745Ohiziew, ysBQMZiuZ7VSu_YAh-lE0Q, VFZiXmyKlG-dN9PokbiXsQ, wy8Yd_vCWDjiz9rMo4HfqA, tHz9cWxwSfcP4qRaPIHvww, 5eOjREaDIXXiOOdjuFSEhw, _YOMRRC5qAxFGSmgebkGQw, k5krTm2EtIOGydVgLDwXFg, gzJpPaHN-NXBkAZcZri3hw, 92Sp0q7lGwFXXR6WXL5CMA, k4-6lakq7t3kCgbvPxcuvg, RJp2Ctwa8RzlzT_tcloquA, sDyaN_3DEZyhnJPUFIwoEg, J5nb9AT1LDiGN4_hY0Au8Q, f4CExFYr3GTMSBD4BccDQw, IJA_FldJNe_hsFcBaraoBA, xsTlqAQ7TjNFIUl5ihK00g, diDUDx82VePOC1hObkHwMw, VexAJmqOClKzm8KbY7xs5g, 0mWN-SJLbDE2LN-3QzOpeg, 36atraD20s_3MwuaBsimSw, IzpuiSZBhZssnBG-zqlyvQ, fbMjV0BmexLF64kvsXbv3A, BrFRKMAFmsGII27SB5YhNQ, d9OpCGxR0RQTXwZc0DWBBw, If6zSjs4P8afbVy5pyUTgA, B1wt1ohqSrzDSBzUZ1JLlQ, rX3BvECGJh8DLy23mgeaKg, -JFMcLPQxi9D-ltajgwrKA, 9FRjaMTZtncfdneqwWZcPg, 4EGaVJczRHBPqCBHAuaKYQ, bprTLiqm0_4xNLbjANl-Gw, iiq-4h8LyCLdO7zfS9ZgyA, FlVi18UYHXNZUhEAAMJP5A",200,,user,,89,4,99,2,2016,1,4.07,2,1,Lauren,,,EnkswmO4S6U1SXm1l03KXQ,0,0,0,0,0,0,0,0,0,1,0,4,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,2,0,3,3,9/18/15,tip,CDIJj-1Fr_6IXyDODLvmKQ,0,8,,"8787 N Scottsdale BlvdSte 106Scottsdale, AZ 85253",,Scottsdale,FALSE,33.566109,-111.9244817,AZ,Mackies Parlour, ,4,Pets
Dy9SNdFTyhLVJ65u0D4FqQ,0,jbQ4QYlrwKW2F2JDkCa1zw,1,review,cZxFZxzRLYCsMAlUZGsFFw,0,10/24/15,3,,1,,11,2010-12,"v8dWkidugJXariv-t6xdyA, XvVS0gPGwTgexzQO3WlVNw",40,,user,,17,0,11,,,,2.53,1,1,Elle,,,cZxFZxzRLYCsMAlUZGsFFw,0,0,0,0,0,0,1,9,0,1,0,0,1,0,0,1,0,10,1,3,0,0,1,0,4,5,15,2,1,1,0,8/11/14,tip,rzHZ3iYVQe_8h2e42DbUsw,0,12,18:00,"4544 West Russell RdSte C & DLas Vegas, NV 89118",7:00,Las Vegas,TRUE,36.0867371,-115.2017324,NV,Smarty Paws South, ,3.5,Pets
