review_id,votes.funny,user_id,stars,type,business_id,votes.cool,date,votes.useful,compliments.cool,compliments.plain,compliments.note,votes.funny,yelping_since,friends,votes.useful,compliments.cute,type,compliments.photos,review_count,fans,votes.cool,compliments.hot,elite,compliments.profile,average_stars,compliments.writer,compliments.funny,name,compliments.list,compliments.more,business_id, hour_0, hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,day_0,day_1,day_2,day_3,day_4,day_5,day_6,date,type,user_id,likes,review_count,hours.Friday.close,full_address,hours.Friday.open,city,open,latitude,longitude,state,name,neighborhoods,stars,Category
hF992v9jsW5Ybj3r796VZg,0,HwzFsO-hLhj-5W5lti2CLA,4,review,jYsa5qLFZxhVtwDHZMW-SA,0,6/8/16,0,,1,1,21,2011-10,,61,,user,1,144,1,24,,,,4.12,1,,Alan,,1,jYsa5qLFZxhVtwDHZMW-SA,1,0,0,0,1,3,13,7,4,4,3,2,3,6,5,8,7,6,3,1,6,2,1,1,14,9,17,16,14,12,5,3/9/12,tip,xofFo7WFfHOkzbtoG6SgPg,0,32,,"620 N 6th StPhoenix, AZ 85004",,Phoenix,TRUE,33.454997,-112.066857,AZ,Holiday Inn Express, ,4,Hotels & Travel
8aaALrmYCmlnpC2qjbhNvQ,0,WFF9belw_My9kvojzixgnA,1,review,qzu5hWPBwlY_TD6KrJyKhQ,0,10/26/15,0,,,,0,2015-09,,1,,user,,2,0,0,,,,1,,,E,,,qzu5hWPBwlY_TD6KrJyKhQ,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,2,0,1,1,1,0,1,1,2,3,7/26/15,tip,_Ksd0KG1N9TwpkOOTclH7w,0,6,0:00,"18405 N 27th AvenuePhoenix, AZ 85053",0:00,Phoenix,TRUE,33.653149,-112.116134,AZ,Studio 6, ,1.5,Hotels & Travel
oISusLHAmQs8fxTJLYLTJg,0,xhsgMu-Yi5NCRuUs5m4aEg,1,review,UeIiEB5_XxB90nHJrgqfww,0,7/16/16,0,,,,0,2016-07,"z8_yvA5MMhVdL4BnfS24uA, QzGucig81CedzD1KMwgZaA",0,,user,,1,0,0,,,,1,,,Jason,,,UeIiEB5_XxB90nHJrgqfww,1,1,0,0,1,3,0,0,0,1,2,2,0,2,1,2,0,0,0,1,1,0,3,2,0,2,2,5,6,6,2,4/1/15,tip,wLFuWmc9mBvsuBnB1pnC7w,0,45,0:00,"3037 E. Van Buren StreetPhoenix, AZ 85008",0:00,Phoenix,TRUE,33.451076,-112.015527,AZ,Econo Lodge Airport, ,2.5,Hotels & Travel
sh2bqNHWMBoKkIGuWyGg5w,1,NTMAMJQSjcDmyMNjXFwP1w,2,review,S-5kbetzwOMLJZc46qpDJw,0,4/11/16,5,2,2,1,68,2007-06,bG-4snIJOF6bv8TP7Rn_tw,169,,user,,60,2,44,,,1,4.05,,3,Jade,,2,S-5kbetzwOMLJZc46qpDJw,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,3,3,1,2,2,0,0,0,0,1,0,2,7,5,2,7/19/15,tip,vvbPYOW-PP5mWL0CbdPKbw,0,35,,"9145 Las Vegas Blvd SSoutheastLas Vegas, NV 89123",,Las Vegas,TRUE,36.0244504,-115.1735967,NV,Emerald Suites,Southeast,1.5,Hotels & Travel
I4As4jLxh3m3dG5LEAX1Hg,0,76qIRG8tHoEx1M_fqToAWw,5,review,NcrjhaaIZEVd8JnBfLRXyg,0,8/9/15,0,,1,1,3,2014-05,"xxSTQ0L6Q8Z1_u3xoKhi5Q, CkIzJotV8jbJbZzcvXfhSQ, c2rOn4MoxJiGb9nkDYzC3g, bdxIpP2lDysYqaFP2vlVsQ, 0FIuheFTL2aJ9mHAAOX3WQ, YeGA5BBMkiGkNtQxatkE1w, a8d3uM2ZPbbkFikzeBtczQ, TdCZk9IGe1PuzxyjvSshZA",10,,user,,20,1,0,,,,3.65,,,Cory,,,NcrjhaaIZEVd8JnBfLRXyg,2,0,1,1,0,7,10,12,12,9,5,5,5,4,2,10,8,14,11,7,19,12,12,3,37,34,21,18,18,26,17,1/29/12,tip,mEA3uoHY765kJFld7IF0eg,0,25,0:00,"1100 South Price RoadChandler, AZ 85286",0:00,Chandler,TRUE,33.2898655,-111.8931367,AZ,Courtyard Phoenix Chandler/Fashion Center, ,3.5,Hotels & Travel
N_RJGOnTNGE-LsnZVbaVAA,0,MLNZsonvupDCGVPu7_cSMw,4,review,5-nLoTTq8C91h6WtYgk2dg,0,6/30/16,0,,,,4,2015-11,"V4qpULafr3xYzEXv1Z_Sfw, z_yN_rLzK8WEfuhzU99KFg, F09NFZCFhsGtSReVCUyqsA, 50ikDiws0khnM0Wk3OK4Vg, QSL4ysx-A2PLraJ2BX0zlA, GRRG97O5HZL2B_NXHwssPA",4,,user,,11,1,2,,,,3.45,,,Steven,,,5-nLoTTq8C91h6WtYgk2dg,1,0,0,0,0,0,1,1,0,0,5,3,0,2,0,1,4,3,3,1,0,1,0,0,4,2,3,6,7,3,1,5/30/16,tip,fmWJ-HG_v9cmG6zuxg6C2A,0,84,20:00,"320 W Utah AveDowntownLas Vegas, NV 89102",9:00,Las Vegas,TRUE,36.154085,-115.15777,NV,Big Bus Tours/Open Top Sightseeing,Downtown,3.5,Hotels & Travel
2hi2MCKcjvZZetRUjoiHdQ,0,LcA1EWEZjNMKBFsc2PmX-g,4,review,JETCAOBKPnhEucxm8XYe1g,0,5/10/16,0,3,3,,5,2015-10,"MAVC5SMzaBVur_Vu4cI6Vg, TUIsvKw2IXmh1-oHffs0ig",71,,user,1,137,2,29,,2016,,3.92,,1,Mark,,,JETCAOBKPnhEucxm8XYe1g,1,0,1,3,0,1,0,3,0,1,1,1,3,2,3,2,4,1,4,2,0,3,2,0,9,3,10,8,2,2,4,7/14/13,tip,Bg7YQSKNGM2QYFZ-J12GSw,0,10,0:00,"7800 de la Cb4te-de-Liesse RdSaint-LaurentSaint-Laurent, QC H4T 1E7",0:00,Saint-Laurent,TRUE,45.4778064,-73.7016566,QC,Hilton Garden Inn Montra9al Airport,Saint-Laurent,3.5,Hotels & Travel
n_1KaD_PGwLdvklAOrO3Fg,0,Hqc2wjV96VKdjbEPiCi3pg,2,review,4xvMLlvgNSoXeHec5gkptw,0,7/12/16,0,,,,0,2012-03,"3wYeGDyeU2SUkOA10n1LVQ, 9L3sQMQYcJeQS41CCx6EXw, 7P3zgimMu-JbL2TfPM1wMg, dTk-cx1xOGowWbZvIFT2rg, KUwzGRbZ8x0f0MKssY_9xA, pPzRRB-TcMRC4odS7uLqJA, crepSMmK84s3SQNkNxIJ_A, wtAteafH6R7Hz3-h5pAe_A, p5jowDY2Fze-m9xUGRkxkw, d6xkV_lT-EGSwUXj7SIIgg, PXhObe-no-dWklPhbThE4w, UMGYwUYfRpsqeBMd78zS6w, mKL4NUh4LC8Vlnb_vXjRTQ, srv-gUAIrjQZbb-mAfDiIA, 1A94xKo2DA93a8FQPy8bFw, UArIm53wDiGw3u3T0GmyRg, iR0K_Q5_0mqQbUojdqLLvg, l26UQ78EQdmbZNg0kY2pQw, PHkSqSS20qnPFBFMSc7gBg, isp4-G7ba9BVUtDocgbVNA, gik2gf80S6Kc9L3rdBufYg, TBfxGbrf1mubdlqZ-UKLIA, F_hQZxDn_iFLb6I_eG7rtQ, JmF5d-sMbqUj25D3EDCwog",0,,user,,3,1,0,,,,4,,,Steven,,,4xvMLlvgNSoXeHec5gkptw,1,0,0,0,3,3,6,2,17,15,12,12,17,16,13,9,5,11,10,9,4,9,5,3,36,25,33,32,21,13,22,4/14/13,tip,FbdB9KXyuvT8rC_zmqRSuQ,0,188,0:00,"7135 Gilespie StSoutheastLas Vegas, NV 89119",0:00,Las Vegas,TRUE,36.060839,-115.16357,NV,National Car Rental,Southeast,4,Hotels & Travel
tif7hnzvyQDrl24ok02E_g,0,qFjVXbPeSaCPWn_faBZMYw,1,review,RS-UWOzeEaryiRMM2Xa-RA,0,7/13/16,2,,1,,4,2012-08,Tu6tfhQBJXYYIxigsQC7mg,5,,user,,6,1,0,,,,2.67,,,Reet,,,RS-UWOzeEaryiRMM2Xa-RA,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,1,6/20/16,tip,dSWMxwK345x41JaMWHRvxw,0,33,0:00,"344 E Desert Inn RdLas Vegas, NV 89109",0:00,Las Vegas,TRUE,36.1300541,-115.1610773,NV,The Rita Suites, ,2,Hotels & Travel
wzBwYH6Hx4oBJpsuLKZ7uQ,0,tZs84cKAUSOtP_nAiSdreQ,4,review,xRITncG62u15lVXaSvQoFw,0,7/8/16,2,161,210,70,357,2012-06,"DrKQzBFAvxhyjLgbPSW2Qw, OtR7HfadZXyFYosUzjWxhg, KMplxDK7d5FTD_5YbCUkIQ, 8J4z23YzBtyMY6JW206VGQ, nKoB5cWZHXYUIUcQsUDogA, olzm5hG4BBdFLBQJZ16rkQ, gficpb_9hLpJEOdpaml2Dg, fR3LvglfLdiTXPrqsGaJLQ, 7DxQDfrnoQI9nGALyi-LyQ, w1t1x9GDzor-EbWIn6aZ8w, -wxSBT0__4GVgG9CWbj1fg, 6GiCNlObz5jWy9PPSAXP7A, 59kUqmk-5HdTCyNuJ0_TMw, uVDiKuubOc7dZZqtSE13Mg, C1NCPmIP-sXfYm5Ywhjj9A, FQBsSK8bOMfcu1pnwDKFtg, s_pmgfINYcnUqfF_B8_8xQ, Yo6WTjxu9mnitbm4639owA, EuosPUZLoEygYkUHDyPfHA, kKfFoTohq1k5ieJK7HSEHQ, wx12_24dFiL1Pc0H_PygLw, qXLte7ikUM-__NHU5RaUgg, GAeM4pken2drf7CpuKHuLg, t8mTGXXe8u5WF7mvN09zRg, LhcGcnw4eHaxzg58y2YYUA, iidz7G3MgQz2PXJFMLCjrQ, cN_ZGu1ISXyGwW5qIxcRLA, 4RU4zU3yDA3ewvrqE6kHLg, h4tfHGODErFCFrg6KEZ3xw, omwu8Lq0Ynp2ZyhnDHQ38g, L1Gtm7ovUSb98XG1P19oNw, Xm5Lpzs4pmveWgtrop2lTw, sfJP6W0E_JThj5eXLBd6pA, _sMNrdNz2vQGfQ_IjbUkQw, OskgfrWPNYEQVLMOrNjF6A, z9nWYLV_L5LqdygAm1dUuw, VfW0f0d4OMG74f41yxwn8w, Fnfr13FfX4czHrasSRdvLw, UTzpK0D8maxbXbnC8b3-dQ, xvB2-pU56Ok0Ou0qp76m_A, pbzl_e8Dt2-bkWhA2iYZ6g, RvyBcMVefE8BADMo0Dl48Q, qW10n0kfwZB4Hr5U2QEwmA, SM4FFgXlhHzuDJNRI6HDCA, DEc_48vZ1s70k-wfYUA2qg, at38auZMu6CkXohCnNlRvg, Ij0a9He_Aq0LPjuyIGvJSw, hen2cSHUagxydiaZm7hhLQ, MaxaY-P91WjOtGViSLK99w, ScullHVHSQsJfVGAyCC0UA, YslVzCJPQoeOwqnYduJlyQ, Ry_hy9B1LDhpTCLq3WEhNA, EzQJIHO7etETwJJbRw2REA, In6L6fy4jFlN0E-LEZXGiw, TV2x0Wc8ZfmsUgQEt67b_A, IJgPLtqT8bisthHezjbGCg, V6Y-JxU8ej4m4P4Zg95CIg, Mjfc9jAPCFbIyW4Cmr11JA, LfnB4N7SVSAIPOM3If_kDA, Un-qX-0c0iTGrZW79rE1wQ, eWhUUT8_C1_R0109ZqfFKA, hWD_PTfJUXjIYb1UJ0wNFg, -QSNRIxny2I26yJT82OWtA, r-KbYMDgPLXROQ8kc2Ve2g, 15XD4nQKUSwE8Vc7iGBikQ, rtS7mDof5d-cEPBsmVuUJw, yTI9NEU-pB5ZOYm-TifR1w, OA9I8dKT9Uims5rp7YFKzA, dMNex88xg0EsAda_O7Jphg, pWN5qUExm_SA5iM_78QD7w, gxNLfuOCnHrH5kVVWhFDiQ, chDQu5EzkJHxT6NLTr9x2w, o64IkZLYluCHlDtWzQE71Q, g5wFDgLVe2gY3n7ZCuGwyQ, 7B8a5gx40s7QM6HWmUZtrw, 5WbQVsNME0Xr_SQX8JnBxA, FPF-ho0bc1uE_4mlqbHwhg, qtC7Yonce-6VryJkJmId0Q, q6DduWRtbDOZwsJSM3A_5A, 0uE62UHxGJmsCynj8Q8yOA, WU45Uu7mh4e52awqYSN-vA, JySNI9tIhmFFtUorc4zkwg, M63jbmnlJeFXVVPJru3tCg, U3QMpe6aD-RAQveoFeJakA, 5CpiSlcO588zSWh3ImXaOg, DlRrtqOk_Z-qzPW0qcCPog, 4nDyiq2WWaYM0mMPYo_3zQ, -8zhUSkiBdIRUfeXM1KM6Q, YwDWPbYuAPSdjdicnmolRw, vmyURrsBhEhnWjp697_qEw, icf8Tr75xv-QOnI7wZX9Xw, 9OY0kTQcHUWgVW-17Mismg, _lmmIZeJTv8roWn8qU3oIQ, pvWLG_VKsPd6cCPEuC2oHg, -gg-WvyzPXVjmbqMIVBP4w, -0DRa69RLdSSNrc57P_5ew, Y_ZVpGhlauTsQYthXWJI2w, MAYbrM_W6bfKuahU5KVr3Q, y0zUlXB_4dtx6mbm-XXeFQ, Sn2zvO-JqYpzWa9bHtfKow, n4cQ7UfFoxsyu4NGn0AQlA, bzZ97o-Xn1smvoePKaU6Tg, fQCQf_QeZaeV2aY8ztAsqA, BdbF2YxAyHaq33iM63vhhg, LEpanoo_TB5LfrcsGZJr6A, ZoVPqVpmTcZfhRb0M18ptw, bnttYARUn82c7JaBqC-p9g, E8THr8h0Iam9lqDe_yG8kw, RRwCKJkIpMA4M6_LNpClNQ, ac8TNvRbJK3ISZZ2mPXsTg, 6ILoML60AO_Lw2sMe_FeeA, ZqqQJSNSM2eiSFtfutLHIA, -_JYArEMuIqOcuZfay_A8w, ABZG4Y1fFs1uRmWO9R3WHA, dOZ3KgxHz2tW47Bo_hI4iw, -OqYz-OpHhydxu-TJfVLOw, pcuxCOaGfzbZjN52Rs394g, I9gB9ue3e0ec2pXW0DwYww, OVQGKAnRzXJ4IeaT2qaKQw, SmLvenulsZjURqedLMGXxw, WLIX8BUtQRHT7muIkVTWbg, YjMT9rp59E-Z6c-4XM2qtQ, 8ZhFHVLIX_O9BZ0F817LaQ, 2QBHcHivrBaI5GtSVeClDw, 7Wb4Z3juNCC8DXsW2Fl1OA, jAgXBcj11IlCUdsIKpbkIQ",959,2,user,11,475,16,473,95,"2013, 2014, 2015, 2016",2,3.7,106,72,Rayan,3,6,xRITncG62u15lVXaSvQoFw,0,0,0,0,1,2,2,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,4,4,0,1,2/6/15,tip,JySNI9tIhmFFtUorc4zkwg,0,23,0:00,8 St Peters BuildingsGilmore PlaceWest EndEdinburgh EH3 9PG,0:00,Edinburgh,TRUE,55.9410101,-3.2092676,EDH,Central Taxis,West End,4,Hotels & Travel
bY1bUCtUhQ1UHPKftieQUQ,0,ZkykgXSMfkc88VBBy1Y7kw,5,review,W1Juwj5pOvCJNBBTfemmVA,0,10/14/14,0,,,,14,2012-08,hO7E1r3Y_CiBnAeFFzKIJA,26,,user,,38,1,11,,,,3.9,,,C,,,W1Juwj5pOvCJNBBTfemmVA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,0,1,1,0,0,0,0,0,1,4,2,1,1,12/28/11,tip,Lx8HsuKahjELb-UZHGagZA,0,3,0:00,"3675 Foothills WayFort Mill, SC 29708",0:00,Fort Mill,TRUE,35.09237967,-80.93705824,SC,Best Western Carowinds, ,4.5,Hotels & Travel
7OVhA-Lfr7XDcrUloHJW4w,0,hD01ttWnBq9gpig9qRAb2A,1,review,Hh5lyZtOrS5LKk4YCgj8Kw,0,7/18/16,0,,,,0,2015-07,,0,,user,,2,0,0,,,,3,,,Joseph,,,Hh5lyZtOrS5LKk4YCgj8Kw,1,1,2,3,9,3,6,4,3,5,2,5,5,2,10,5,4,11,7,8,6,9,5,0,20,10,12,15,22,22,15,5/12/10,tip,kUWTvTOrc1r2RmeMAD8lTg,0,46,17:00,"4402 East Washington AvenueNorman AcresMadison, WI 53704",9:00,Madison,TRUE,43.127772,-89.309915,WI,Crowne Plaza Madison,Norman Acres,2.5,Hotels & Travel
SXwioh_NeBdfrIBd2VA03w,0,DVJqqk9rYD2UDWDzTSBUXg,1,review,gBsYMjX6JV1lEMqPXBnAKg,0,6/12/16,0,,,,0,2016-01,,0,,user,,2,0,0,,,,1,,,Eric,,,gBsYMjX6JV1lEMqPXBnAKg,0,0,1,1,2,0,1,2,0,1,1,1,0,0,4,4,0,2,0,0,0,0,0,0,5,2,2,2,1,5,3,9/24/15,tip,9zxUApI8hCHIB1b2FDofNw,0,8,,"7841 Gateway Lane NwConcord, NC 28027",,Concord,TRUE,35.37021,-80.709194,NC,Wingate By Wyndham, ,3.5,Hotels & Travel
JkMhd91I7NSjGOwzhsLjIA,0,vmGbWfyzEeWxaQgw2V2pOw,5,review,IX6_YXOVVWnKdekA1U7ZOg,0,5/18/16,0,,,,0,2014-04,,0,,user,,2,0,1,,,,3,,,CM,,,IX6_YXOVVWnKdekA1U7ZOg,2,0,0,0,1,0,0,2,2,5,4,0,2,0,3,2,1,2,0,1,2,2,3,2,6,1,4,2,10,4,9,4/1/14,tip,Bf4vI1rkkmX4tP0pvw4mZw,0,16,1:00,"424 W Van Buren StPhoenix, AZ 85003",1:00,Phoenix,TRUE,33.4515654,-112.0800807,AZ,Americas Best Value Inn, ,4,Hotels & Travel
