review_id,votes.funny,user_id,stars,type,business_id,votes.cool,date,votes.useful,compliments.cool,compliments.plain,compliments.note,votes.funny,yelping_since,friends,votes.useful,compliments.cute,type,compliments.photos,review_count,fans,votes.cool,compliments.hot,elite,compliments.profile,average_stars,compliments.writer,compliments.funny,name,compliments.list,compliments.more,business_id, hour_0, hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,day_0,day_1,day_2,day_3,day_4,day_5,day_6,date,type,user_id,likes,review_count,hours.Friday.close,full_address,hours.Friday.open,city,open,latitude,longitude,state,name,neighborhoods,stars,Category
PmHKVDgRmRQcMOJHAagnDw,0,XnpA2i0gwUS2AhQ2GGE_ug,5,review,zDBht2H2UanePW1z2td8xA,0,3/18/16,1,,,,0,2015-06,,1,,user,,10,0,1,,,,4.3,,,Kathy,,,zDBht2H2UanePW1z2td8xA,0,0,0,0,0,1,1,2,5,10,2,2,4,1,5,0,2,0,1,0,1,1,0,0,1,2,0,1,5,11,18,4/28/13,tip,HTwH0m1Yk2HfawQC64NYKw,0,13,,"Schoolhouse RdCave Creek, AZ 85331",,Cave Creek,TRUE,33.84308,-111.943265,AZ,Black Mountain Summit Trail, ,4.5,Sports
I9dNCPHfx43kEGKqwknRJw,0,oG2Gc0PB4T1ct3iR1yr15Q,5,review,vJiDU4XQKInddPoWCSkkyQ,0,7/7/16,0,,,1,5,2010-09,"cw-G7BuGF7nnqfJc7AV6QA, HPtPiw-K7yiuoTtDeQiA3Q, Ljjm6q7GpfmerjcVaOC17Q, v7ieAAncOJg5T9C-2icZ7A, ISkNPbDVpm1Rju5aG8d4Qw, kFjWjBTM0l-i5F_l4TryrQ, uoEvZ2TrBnHVMTndk6FFnQ, Gv1ihRU5uzFl0-qTaGpxFw, tNVx-zB_YXvAgq6QiOBdeQ, _yNB6a_dAo-ayngAtZ4Lhg, 87iKufDxlZRHDFYSDQ3NJQ, ZUd632Bov9X4y_xMNKT1vg, o99BARlkxD-ZFhvYWNATmA, oSfZnHSgr_yE-LWkS_vyDg, PxTvNHmtvSK70uHBM-VgCw, -mg0tZ8TJyv3VD7ng3VVHg, 7tPJMdCL8UDwg7otQGAXdw, 4BzXFxlCUhJiIjR0dRxnEA, JJG6ha6aZU24TE67yJxi0w, vghl1AbtojS7VnvFv5JUgA, 30DjQQZkXzT-5BpfgUmMqQ, S6BAbj1EJjTewT_Oj_aAbw, nNoq47tcG3VXEBrqTQ8jew, 6XOJrzUhGgxrLEZwqv0mXA, XKLbrzVmOI7wzlatSg-FzQ",14,,user,,8,0,6,,,,5,,,Coley,,,vJiDU4XQKInddPoWCSkkyQ,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,1,0,2,0,1,1,0,3,1,3,1,1,3,0,5/8/16,tip,n-RHK9P_PEftku7N1v6Tdg,0,9,19:00,"4921 E Bell RdSte 107Scottsdale, AZ 85254",11:00,Scottsdale,TRUE,33.63885836,-111.9744127,AZ,Knead Me Wellness Center, ,5,Sports
WnVbdd8aQFMLxxhSqXYFAw,0,1WjwyejpbS0a7oSnAWh-LA,4,review,Vgid74xn35Am-iVdlRkQsw,0,3/1/16,0,,,,1,2015-11,"3D5fuC_-2EQfVeSq-VhuTg, Vz07OnNssDwsEaD4RXkxgA, bEg4NbrnN18fsVO0erH5Rw, y8kMxz5lc_yDfRYVkUmKKQ, Inmhq-z_nwA9-qEpYkCfng, DeLQLAylbGHNnCPqucIuoA, ceI0X49RfBBtS64C8M6UIQ, UIufIHauP5flMEMGoT4SLA, wwSyPt8Xz3MBaYrHrls5SQ, Xrs41zGuWB_wMPEBknIR2Q",5,,user,,14,0,1,,,,3.67,,,Kiernan,,,Vgid74xn35Am-iVdlRkQsw,0,0,0,0,0,0,1,3,1,0,2,6,1,1,1,1,5,10,23,72,66,32,25,4,152,6,8,8,15,20,45,10/5/12,tip,#NAME?,0,8,,"1520 N McClintock DriveTempe, AZ 85281",,Tempe,TRUE,33.4471565,-111.9108672,AZ,Oceanside Ice Arena, ,4,Sports
0UxJVTtUZnKYKzKRrj2lnA,0,15hgXJBIBbBMEByP-JcHeA,4,review,J9L7geeWMVmMqTmHSVvrvQ,0,12/22/14,1,27,19,5,386,2013-08,"zTWH9b_ItSdLOK9ypeFOIw, VPon9k-yAGmeSw3sUfMyvw, QEUXez2cbKb4GqZaYoqJKw, WdzFfqEoVWqh8bp9mkzPfA, EhcZKrQJIS226xdm_qJ71w, mAuBHENS_DeFCQqrJC_UxA, WmAyExqSWoiYZ5XEqpk_Uw, -ANkfLbDf8aiBQ7vywIL6w, KRI1kCT7SY6XMX9fBALQYA, AotYU9PZ4zSw3wSm6wGULw, 50ofEHGBhs1HGQYvCRnFOQ, 5lq4LkrviYgQ4LJNsBYHcA, XHkzCzmIAB3DnjQO7v6jww, 85FamdX31IZGjW2rzRFkmQ, tmuVweJdPKDnZGnQOq2L2Q, ifFTbGgwjXALO1PgMHzrTQ, CInFos81Gf4dkBJQL-1jGg, bben9lPsYb-VtuzllObuJg, 7rSnmi6siHu6KJU3990oAQ, Iu3Jo9ROp2IWC9FwtWOaUQ, WYOdSuw3gyHvEU2VuogtMg, ST-pgG7BsmULkIyqcah6zA, pohOrw04qI6sIX07ZpuIGQ, ZNO64jdw7NJxEikPtpieWA, oWZPpMFer_SWvxun_Dc62A, PJTOHqeOeFmKzIArb01mrg, ODhV53XhesCBLJVfGsJGNA, huKYBfeFtYCOWs4I-GESSw, 8VcHUYTP0W2uWTFm-WBJYw, VTWZ51HURLvXOvBEaFDf7w, 6DuBPBgCN6YMowFwrp_P5g, Uchznb_3tmqIpJTh16iRPg, QWVNIOpMU7dB3QntujuTLQ, k-BjRcJRuFOWSgq4znWIZQ, C-WlCvjJMk6WaECWtKFzeg, 8R1ZA7_94b_vNMJsVRyBsQ, V-zKwosGezcy9r4zBJULSw, xV1hf20ZFDSoaMZmwLoHNg, HOaWRV72ZQs0me1geSqBzg, gAE-GKzOqRcDlekk4n-wiQ, CDTNFwOXygHDxxaiIyzzBA, DR1HBOiypTAVLZFgnxC4Zg, VQiGNkjxuK64i1vlQ7ZYng, lWGR7RxJkG1nizOWxG7_OA, ia1nTRAQEaFWv0cwADeK7g, 9FDMUyJStI86B07bKQleow, b19hPG0I7gydDKTejGVjVA, rzHZ3iYVQe_8h2e42DbUsw, KYi3HdH58PyKhMIPIU-piA, M-cg8raooXZKV8NsNmQGjw, VWwzM35lj4fzPrqiuXGLUw, kyDg10Hoxz9LdLniTNTIGA, vnRXwjxwm7USB8BXwkiDzA, LusAw6vTDC7KAfbuClMReA, oRA5ppvW0wMnMeCWpDYo7A, ZPnjxhKUsBDhXEOBKY_n2g, vyiHjaQlESGcXgEfEmH4ow, -DgPgVWE-pzo2i5mujSBhA, 1X4vP8jG-EhpkF73yuJPmQ, I6kZrilz0axHqtOYpoYZVg, UHSqawyYYDMdxU4GfFc6Fg, lFHfGdMdeiPgkWXdT3NLOw, CCariTaw-hdW1Dn29pHTwg, obXplLfidyu_52Z3D5VJJw, NjOYSgr2LNMoSPi4e140Ig, oqhxoUGgj0BoqYZ_Ie5hFQ, NlLLtOKL_BRysYHHO_CpYg, YCW92r_ubnb2KpY23VSxIA, sLxyYIYCorS-pTtUU4VLuw, Uc8QlwXVrsj--xFmaJUm9g, wE3-4MUsNp-Rv8_Dxa4Kdg, 1ZZfeBXPmV30_DM1PKQ9vQ, 0zVI2BY9q4ry5u5JhIlZyA, 9A2-wSoBUxlMd3LwmlGrrQ, BS_nh8pIZQLpla7mpoD10w, jNwutFukLvxCjSFM-gJakQ, kSVYpNWA19wUplbdi0U0Uw, S8xs6fPmxZsYmyZMyzKINw, wedjEEbHGD3kIyEH05Vnbg, m0TxBYkTwIvYEfkSONEkgQ, T4QwUfBZMbnKw7u-EfJtJw, ljQeNuEzsKSKZCpd7IIJrg, hcnHQ3NSgtASSAJHrD4ZxQ, 6W0ylhX8eLZsxRAnYnM5xg, 0RAmuyzHyrxhMSwAX-Hycg, doNamOIq4WZnaTtlfh9HLg, oOayyTrVO-PbVeXXsh_JEQ, MvteA_wOszf3gffkM_CKDQ, IDff0Om6pBK3MMZDhb9R6Q, wjM2TJV0eAAEUxUIY9b8WA, yRubqnQy4ExPYTel7KsNog, GNwyDbDZwNpUggcuKcj2hQ, ZLG1HQcnWqEFrlhiZ0ybbw, Vlon2bJdT43_1oHSrQsHTQ, 6o5O9LBpFVNL8hMCeKo-zw, FLmiT_VrAhsRI4jZR4DFSg, noXeMpNYSw_8g13jP_HqGw, UUOFvPlyi6Eyd7-H7A4y_g, N7wNlo3_EaHUWHiFDyGh5g, OaFcpi3W4AwxrD8W2pgC_A, iRg71EvOjegzZkGgJUfW4w, zPkj64w6rvCpXsv6Ti8Tnw, 4RhSsdTEqp188xtrpLtSTA, 44kG6srjvSRiFF2nsP9eSg, T21ljaQOx7wYZfOeB_YInw, o0Dy5OXDjoy6Xl27yKgOZw, 2hFIxc9wziSOSC4kkE0Iow, lFa8AZFb5yOlc1e8879TLg, h6RWMqWzySHgUEzqq7kgog, ODXz_F9jbUrE3rJT8pWJkQ, dVZRaOy4MR2YKmxIib3u9Q, lgbWTXqSlQRHFBskXsh8vw, C4xR0If63TG5AKdeqC6dTA, xI-FdcimVG1OViNY_DGdbQ, D423bdzgh51bP7ZxppsCEg, Yw-Q_4QrwWffjnHWLvo4kw, VUF3nyOc-yKdnWxOHM0RuA, quqaqMh-Lk0vmbZoH9ZduQ, FK3q-VXQx0Sxl9nTsPl9kA, AfmxYKMzJLIBQdEPmklOnA, 41-FtU9m8WIFoW0VnJ_24g, znl5iVYdAUPRljPSZUu-tQ, gHTQyPfUr47uNRLEPBpFFA, FJhU8cs1rs7yXNf3zVolLg, qsK1JLtXPHHtfnsicbK5Mg, C3feMwTZ-ZeD0y7whVns7A, Tg7xNvmOFZioUW5NZbkF2g, KiOL1_JNCXM-8Enn1t-Fow, GPIV41wpKGS5XNvQeBtYjQ, p4qdTy2IGIKopx8PNUHmxg, aVYbqZX-yCh2lVBhH3STcA, R_Fzh9YjpT0pg7dxhmFQnQ, ytV9vT_d1Qgitao38ZJizw, W0RPuUak8PgOkv2LvoFVvQ, XB0lUDew3KbwKk6LKdmuLA, OvSG_vlW85JtQSCXbn1aXQ, fx8tv1t4xp5Qy_Jidgzffw, U3MGgH3Xx7rq9SqXEMv-Kw, QhVMRycaxLqK7KL81dxFJQ, 2pay36GSHsycl7WdTG0tNA, _HUIMR7GGGA_68xI8UjAOQ, 08VjuS2Lc8FfEKLqvAVJZA, 8YEndFDktmgebMCYlnlhGg, ULtZyudAYAimHbL9wrhuzg, KV6YnVlKmDhpEDt9Ltm98w, SI0fDrx3z9BdB-qZTaD59A, H-cbYwI9CRR_e1xsD0MebA, uuoNEtWrRlXUE8hGRgZjiw, kudOjAdiQqnkoWxji8UdAQ, o0U-xgtUugiOkc3vc22TRw, T9hdRdQ00vzDmf2NfCTaDg, EpR0Aql7qmuEIsfjnGcTbA, 1POaRnXLw_tyknNE7GdthA, nDw4xHHfFUz24xa5aaQuoA, M-_KlU_hTkUU1WTpCdnD3g, ozhEUSAmVU9Cob-xa6H5-A, fddgvIMFJ_VoB6_I0bcByw, x1k-8_3z6FH2z2eVIlqu0w, SpAxER0hmzeUefqzl0V9MA, FMKpRPcko3VHWj1YuHOuAQ, mqQkGO5t6U1mJUIkep39nQ",882,2,user,5,234,21,559,16,"2015, 2016",,3.87,27,12,Sarah,,,J9L7geeWMVmMqTmHSVvrvQ,2,0,0,0,4,58,7,17,15,33,21,13,11,11,6,16,24,19,72,28,20,4,1,0,57,73,71,49,49,54,29,9/22/14,tip,XVZC6deO4O0sUdzmOKbsxA,0,37,,"2100 Olympic AveHenderson, NV 89014",,Henderson,FALSE,36.073718,-115.07779,NV,ClubSport, ,3.5,Sports
NQAcOBUZm9Eu89_NXd5vfQ,0,UK4UEbyVysmUZhsx2Hsuew,4,review,ZwAb8Io8Sjlxqp8i9oUrow,0,2/22/15,0,,3,7,19,2014-07,"Zk3amxorkJ2jvx_s8l9J6A, xN58jROX6YmvE9H2IBE_Ag, vlWwsOG5fL8byQRZ7IIBZQ, 7xeyJItJ4eiud9tSJJ0uAA, mCvX6ZFCE1PEckDGgSAiKQ, TJKe3tJUMx2JjvbcrX9pdw, Ox7DnjGXOOeCd5LGx23jNw",46,,user,3,91,3,22,,,,3.93,1,1,Scott,,,ZwAb8Io8Sjlxqp8i9oUrow,0,0,0,0,0,0,0,2,0,1,1,2,2,4,1,1,1,0,1,2,0,0,1,0,1,2,2,4,4,1,5,7/18/13,tip,58yx7GY7Pbqzj5VFRzrs3g,0,4,,"3013 W Aqua Fria FwyPhoenix, AZ 85027",,Phoenix,TRUE,33.6666993,-112.1236355,AZ,Gamestop, ,4,Sports
W0dOiYlk2YlSaY5TsPzzHw,0,TsvntTYqDI1CP4c52ErWyQ,2,review,LHPRjU_ZFRpLoL3c3kqZ7A,0,7/9/16,0,,,2,7,2011-08,,50,,user,,46,1,5,,,,2.64,,,Danny,,,LHPRjU_ZFRpLoL3c3kqZ7A,0,0,0,0,0,1,1,2,5,2,2,4,6,4,11,10,13,10,9,11,6,0,0,0,15,13,4,9,10,30,16,2/19/11,tip,I2Xl2gSZhKmCl5WeTchBmg,0,28,22:30,"5501 Shroeder RdMadison, WI 53711",8:00,Madison,TRUE,43.045375,-89.4738902,WI,Vitense Golfland, ,4,Sports
AH1800U_qSI1RLsi1pPduw,1,zbUpiea2aiJSKXjj2zQ5yw,4,review,JwZE4e5TD9TR8CfIXVDxbQ,2,4/7/15,1,55,61,32,575,2011-09,"KtNT8biTJlbAFh-APgO7-w, 9LUZil3kYErxhH4fQyfZzA, EhcZKrQJIS226xdm_qJ71w, WmAyExqSWoiYZ5XEqpk_Uw, -ANkfLbDf8aiBQ7vywIL6w, lTR9GsUJ8iJqH6yh-51cmg, 0XRFyY8-dxmrDheFPpe8Sg, KRI1kCT7SY6XMX9fBALQYA, M-O0tasOl0SGiUsxdO5cZw, tmuVweJdPKDnZGnQOq2L2Q, ucKJFC8_cVK0NbW5uk4xTQ, ifFTbGgwjXALO1PgMHzrTQ, bCLFdVfkAiZ7t1xDskb66Q, Iu3Jo9ROp2IWC9FwtWOaUQ, ri0xJJElIs47Tm1xvn1dOA, OAd-vbR_POac1zHtu-Y2Zg, WYOdSuw3gyHvEU2VuogtMg, mP7beJhlHro8e6zU_zwDRg, k5p3YP1ZjCa8ZS3xqXgBug, pzmzWFoVIKpuYYG_b9bgJQ, Foxo4EDANz61kwU7aTFb1Q, huKYBfeFtYCOWs4I-GESSw, k3itmpGK28_JGNXnAo8W6Q, eI8vgvG3OWPdjUxDOe3EHA, 8VcHUYTP0W2uWTFm-WBJYw, VTWZ51HURLvXOvBEaFDf7w, 6DuBPBgCN6YMowFwrp_P5g, uDVrgAX94cg2qndTSxsRqA, bRIk0mT3GU51Zsrn2UpKIg, ndTSxAa_Guy7Oz_tg3VmQA, xV1hf20ZFDSoaMZmwLoHNg, aK8shZb9dEQNyxk5ycfO2A, QH_xaqoGCliYzW9IayxFDg, crHk39O5I5ZEpzNQz6XgAw, orxwdyuvc5jxZBypYpWVDg, bC-yFPgJ4GAIPDfat8oO4w, iucKmLE-Q6I6dAI0ttR85Q, bI5mndJ-nw4PECkwEzsGYQ, gsdSJTKtaLtjynSD6hgQVw, 47Axeg0deIegNhwatMhC9A, ia1nTRAQEaFWv0cwADeK7g, OW0TEeI9hGqsBv_nkawiNA, 9LwyHtKt5iRqlcFH-897aQ, rzHZ3iYVQe_8h2e42DbUsw, M-cg8raooXZKV8NsNmQGjw, VWwzM35lj4fzPrqiuXGLUw, kyDg10Hoxz9LdLniTNTIGA, nh3FjYYp9chnl1fAJbEruw, LusAw6vTDC7KAfbuClMReA, oRA5ppvW0wMnMeCWpDYo7A, ZPnjxhKUsBDhXEOBKY_n2g, vyiHjaQlESGcXgEfEmH4ow, w5I39xcwIkIuVo_tzcCHaw, Vi77s0AS-cIzPoBq5AbEaQ, UzGD9QX22L9vRXENf2WEqQ, sO1q_M0Q4K9iyhWYXxu-fg, NjOYSgr2LNMoSPi4e140Ig, Bgu6m5Db4PsnishzdbEsXA, wY05e7eTtMLvkg0bcZ6zwA, Uy3vUp6ctJ6CFzilrC0f4w, 4D-wivv3n3zzv09C3HvXTQ, 6l_ATA06SBvvPDMvMiKQgw, eAQXuhOmREb4NJObvn_57w, pthkMxebHj22bR4hYLc_6A, YuSjiBCf_3j1Oqs99Aue0A, 2fqPRkmjFr2wUxZXJNqKdg, 9A2-wSoBUxlMd3LwmlGrrQ, ivOSayKNtVUy_lN-gPiZ9w, Kx_IT3LiBivsuoaKnOdNOQ, l9Zawl4rFmHk4cyXhVfW9w, YVXpnqQnsDkpzFOuaRHZqg, BS_nh8pIZQLpla7mpoD10w, OAe9UovjjCk5oG-UzJQIFQ, jNwutFukLvxCjSFM-gJakQ, kSVYpNWA19wUplbdi0U0Uw, wedjEEbHGD3kIyEH05Vnbg, qnwSZOFDCtyoxlM7zSAfAg, ILK6VUrOGYGcALQTVMYbVw, EKJVvRrFZiBjbkp6OcF4AQ, ljQeNuEzsKSKZCpd7IIJrg, hcnHQ3NSgtASSAJHrD4ZxQ, 0RAmuyzHyrxhMSwAX-Hycg, doNamOIq4WZnaTtlfh9HLg, MvteA_wOszf3gffkM_CKDQ, oyKF6Zs4aEYjsFVV9nT2AQ, 5mIsNCPHerZIGtdcHHkXtA, DumgEI1hiLXyb7T_joYl3w, 8A-39ywFNpqwt-jLjn7VVw, H1tN4ITtiMj3UH83OSviiw, CbXuIuuO05kLx95JhthHcA, 2D_gfbCaPHfz8SGFOVXjDQ, L5DfVOZc_d87yZ4IU3JgvA, 8VJ54X_BxmrcSt8vl81uhA, Vlon2bJdT43_1oHSrQsHTQ, wcgZ6UvoRGd8L-a71RkU5w, TBbME7IpGfOOcB1uFOLjDQ, nJSq1pVdli48waJTro7vdg, 4qNfR1rCUbvUqld_bJglBw, 3rJS8FBQGSR3ghx8Tm-58w, 2HmHgW3hRYvXYFmQyQtLuw, FLmiT_VrAhsRI4jZR4DFSg, QMTQNQmp4hQ2o6hkRX_Uxg, u5_wg0Fp_wdEtTDF4sel3w, N7wNlo3_EaHUWHiFDyGh5g, iRg71EvOjegzZkGgJUfW4w, Xcbi0M0Jt19gCS75gouvTg, R-5E6dfIlilS3YTPNcdnSA, lX7CyPCUXxs9TS3lHKifoQ, gWX2QeSe_lYxxrim3b6KXw, ELxmzz2S-dN8gf9Zp-DHhA, Cw3UMmYeqqx1u4HIWaWw3w, CCaOeg0v3oe1XKSAFFpj3Q, 0q-mOTd9VM2-rWL0GVY5lg, WnDFdiu4rXox-yaQIARUhA, Xf3OhstHjbXIaGGQmVm37w, slmFHwzip58HgX9B3514Zg, C4xR0If63TG5AKdeqC6dTA, e1SRFDiTBghftvdADge6HQ, Yw-Q_4QrwWffjnHWLvo4kw, sbmv5VijXRk6Hc1tZXWTfw, 5qcpVHF2Oti41m8sgu_y4w, ZC15ae4FRzjO0rHvV2rh7Q, ak3TEUwMIzNWu68IYQ8s3Q, icf8Tr75xv-QOnI7wZX9Xw, Ajhexn-aaRto_pHru29t5A, WlSsb5xh3nMUlEVD7uFyJg, rWX0AaCtH5DtsOkTG5yT3A, Puxy1pFR8LyQ6FbO5ugC_Q, 8F6QN9ip-KimAWaAnzLNoA, R_Fzh9YjpT0pg7dxhmFQnQ, W0RPuUak8PgOkv2LvoFVvQ, 58PgPEDGX8hLNNVbvCc8cw, QkHe2XMvCJCpJ27K0MyPFQ, ySvu3x641-QSAoe3J3qrNw, QhVMRycaxLqK7KL81dxFJQ, sDEZyS47IJ7ly9AVT7pXRQ, 08VjuS2Lc8FfEKLqvAVJZA, RRK6JsOgWoQD3gtXKt42XA, ecBFbAtJEIBzWiTam1dOpw, LGLlewqdKZr5Hh2pNKZNiQ, 3zNj0Sv5Cx-pnhX3LdjxAw, Osxzw4UoVahfJXzsSNi5xA, 7zQoThpRuFC4gB7PiW0MBg, Xgus9DiW3W76EajdAohLWQ, 8scN48cPplE8qDXHPMBXkQ, p2XGL_D9wQj0mLWxc-Y9zg, LYWMD0VIterbtPt-iUESOQ, T9hdRdQ00vzDmf2NfCTaDg, O2AIY7mWJlk-Pr9x44CmrA, nDw4xHHfFUz24xa5aaQuoA, 0XQt3AvcRGsiemxVTwxQgw, t5ivR4PPfc-93JgCLxlRZA, 7dv_YsbEgxXj7AnrizdfBQ, QORo6JhGMDT_JDI32kV4YA, FMKpRPcko3VHWj1YuHOuAQ",1088,,user,6,435,15,765,24,"2012, 2013, 2014, 2015, 2016",1,3.69,64,10,Jared,1,6,JwZE4e5TD9TR8CfIXVDxbQ,0,0,0,0,0,0,0,4,1,0,0,5,12,5,11,1,3,11,2,1,1,0,0,0,6,11,4,3,9,13,11,4/14/12,tip,1x7D_yFNUpZ2rBLPHP8LHA,0,4,,"4505 S Maryland PkwyUniversityLas Vegas, NV 89119",,Las Vegas,TRUE,36.1058698,-115.1383281,NV,Earl E Wilson Baseball Stadium,University,3.5,Sports
ZIkfexGkeSSsGmjntu069A,0,dyf3isyhhXyGMGOE0Kl9dQ,4,review,9mx6uFh_lSj6SOSW4fMWWg,0,6/22/16,0,1,4,,7,2014-12,"0bNXP9quoJEgyVZu9ipGgQ, rjlb-7-JcmM6fR64ZpyTug, ky9pQ8AKufvZ63IxR41jGg, ODhV53XhesCBLJVfGsJGNA, TZwSVHOXnxHd7YHWobiRew, AYGHNy8gPxl2Q-etTT3hZw, nP_vZUqkoajeBC4qTV0Mlg, E2DYTWOVSptFJqM7jckPpg, uLYf21c8JkJ2aku0eLJb5w, 4i6M_5Xm_5SAV_nMH849DA, N6IrF6WTp348Y8uYj5xYkg, SYrENbXdBqMVeHURgb6wRA, dKND4Kln2_9sFGy6g3ZlxA, baYWexz9R1YL0b4Pz-5Tqg, WxeD74JGiwjljzHndYSvmw, jw6lBkmvKeP6d3IN5pQl3w, 7G-n3IpqUDiBKD6t5unHkg, 3-T7vW7j-I79Kg-8Uhigkw, B1wt1ohqSrzDSBzUZ1JLlQ, -JFMcLPQxi9D-ltajgwrKA, WrXa7Fw3D0JjiEGd_ulPYg, T209KcK7jVlTmuBWZW511A, OpN1MhESDpc4_mPpx2Pd9Q, BjxA4zrE0Jy1jh5SQLkLlA, YvMWFXk9itBEZ2-3OAO6Rg, 83iUz-xDE9LhNCiCD5o2mA, DRa3XtGTaZSlAwOI_0wCdg, GGOH_X7npmcf3xYNtMeWcA, NEM5_z4ImMeaa24zmOwBrw, U2Ez3lMr3CHuNl8NFww4QA, fLseWa4jvzCMaTEUpseGNw, p3NAWKUSiV5461Q7Xqpx9A, 9eSE6W-nHSrdsc6ZsrHMEg, 4lN1VDf2SLyvA5TSkhbCJw, rGWdErkm2H3ztj8rZvcy-Q",34,,user,1,39,2,13,1,,,4.08,1,1,Kate,,,9mx6uFh_lSj6SOSW4fMWWg,2,0,0,0,0,0,0,0,1,2,6,4,7,10,10,8,15,37,34,31,31,41,23,7,26,29,27,42,31,64,50,7/14/10,tip,zPiEroQrxxyBrHSUAcymBg,0,55,1:00,"4407 S Rural RdTempe, AZ 85282",12:00,Tempe,TRUE,33.3847024,-111.9245918,AZ,AMF Tempe Village Lanes, ,3.5,Sports
2sU_5ZON62tEGArEE6Dyng,0,16fUoxbABxFICJuVNxvI1g,4,review,AjFfRbvyNSzr_4ZbgIHKAA,1,11/18/15,0,2,1,2,6,2011-10,"LkmcnJNBfnvaZk6MoE_k5w, 8Xeb5XWukiutl_agyy49-Q, iKt9RWLOS_PE4SKBRFkKww",105,,user,,153,1,71,2,2016,,4.12,,,Brandi,,,AjFfRbvyNSzr_4ZbgIHKAA,0,0,1,3,3,1,1,2,2,2,0,1,9,4,9,10,5,1,0,0,0,0,0,0,14,15,11,5,8,1,0,2/16/15,tip,6H3X_SUEDjPTEvB4KDwsvg,0,6,0:00,"2311 W BroadwayMonona, WI 53713",0:00,Monona,TRUE,43.0470444,-89.3511401,WI,Planet Fitness - Madison - West Broadway, ,4.5,Sports
r80k4c0IPujH5DCqmwZA_w,0,PQQwgKL3SMz1nmwdVqGJwQ,4,review,xqwIJpLhzk960kd94M8gRg,0,4/30/15,0,,,,9,2015-04,"eZ0_CXJf-CswHwWTASh4ww, 3EQCsI2PksVlZjofJqeYdA, 0VfJi9Au0rVFVnPKcJpt3Q, _3WpyjQ7iNaF-RTJfsQ4jA, 1KjCnwyGkklUPQA-7oPwcA, SU74tBtwUJR_19r2c7532Q, N-5Cdyy54SFORdGwH8tGKw, aD5prHH46blfV0I1i4PcDg, bz7yUPCsZo1oY3SZEixp-g, rOPiyqHs2VcDN3Fl8eyUSA, gwTm_rPg8CJT-RUt4iULGQ, kqWJCZCTChWtHg2Y6vNqJg, wG140zh0vjgsIEdgT_UHPw, zd0QgWfAcoyjLfIvoLIX_w, Nwru34KsspiMoj9jACilqQ, QfKO0yw-0PLX49JyL4iOJQ, CMjodMS0p2nYIrzRz8dTRw, A-O0mZIHuWpOQUmmeOFTTg, SLhzA4i1HsOVFUFzM8LviA, UA6Fwhh6W4RCBQnfX5q9_w, yYVEsa48S0k2Zrohlaobpg, i1GO3qisCRdErw8vn8K33g, v7Y9bnplZYBfht0ZnfBdUw",9,,user,,17,1,6,,,,4.29,,,Rhyan,,,xqwIJpLhzk960kd94M8gRg,0,0,0,1,0,1,0,1,3,2,4,1,0,2,5,9,15,11,3,0,0,1,1,0,21,9,15,6,2,2,5,11/16/14,tip,0gy2xvAN5FCoydQ-Tdt67g,0,9,0:00,"3220 E Baseline Rd.Phoenix, AZ 85042",0:00,Phoenix,TRUE,33.3781837,-112.0106146,AZ,Anytime Fitness, ,3.5,Sports
